Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
10.198.0.166,111.183.8.139,6,1028,22153,54,0.000
10.198.0.166,111.183.8.139,6,7512,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8082,58,0.000
10.198.0.166,111.183.8.139,6,8082,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8194,58,0.000
10.198.0.166,111.183.8.139,6,8194,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4446,58,0.000
10.198.0.166,111.183.8.139,6,4446,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7201,58,0.000
10.198.0.166,111.183.8.139,6,7201,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1163,58,0.000
10.198.0.166,111.183.8.139,6,1163,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1043,58,0.000
10.198.0.166,111.183.8.139,6,1043,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,901,58,0.000
10.198.0.166,111.183.8.139,6,901,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1080,58,0.000
10.198.0.166,111.183.8.139,6,1080,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2557,58,0.000
10.198.0.166,111.183.8.139,6,2557,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1166,58,0.000
10.198.0.166,111.183.8.139,6,1166,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5357,58,0.000
10.198.0.166,111.183.8.139,6,5357,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,52848,58,0.000
10.198.0.166,111.183.8.139,6,52848,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2968,58,0.000
10.198.0.166,111.183.8.139,6,2968,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6646,58,0.000
10.198.0.166,111.183.8.139,6,6646,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8290,58,0.000
10.198.0.166,111.183.8.139,6,8290,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2065,58,0.000
10.198.0.166,111.183.8.139,6,2065,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,20828,58,0.000
10.198.0.166,111.183.8.139,6,20828,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5432,58,0.000
10.198.0.166,111.183.8.139,6,5432,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2010,58,0.000
10.198.0.166,111.183.8.139,6,2010,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9415,58,0.000
10.198.0.166,111.183.8.139,6,9415,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,27356,58,0.000
10.198.0.166,111.183.8.139,6,27356,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5679,58,0.000
10.198.0.166,111.183.8.139,6,5679,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,55600,58,0.000
10.198.0.166,111.183.8.139,6,55600,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1075,58,0.000
10.198.0.166,111.183.8.139,6,1075,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2008,58,0.000
10.198.0.166,111.183.8.139,6,2008,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1082,58,0.000
10.198.0.166,111.183.8.139,6,1082,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2135,58,0.000
10.198.0.166,111.183.8.139,6,2135,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3006,58,0.000
10.198.0.166,111.183.8.139,6,3006,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6025,58,0.000
10.198.0.166,111.183.8.139,6,6025,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9111,58,0.000
10.198.0.166,111.183.8.139,6,9111,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8021,58,0.000
10.198.0.166,111.183.8.139,6,8021,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,18988,58,0.000
10.198.0.166,111.183.8.139,6,18988,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1074,58,0.000
10.198.0.166,111.183.8.139,6,1074,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,32770,58,0.000
10.198.0.166,111.183.8.139,6,32770,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2401,58,0.000
10.198.0.166,111.183.8.139,6,2401,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2200,58,0.000
10.198.0.166,111.183.8.139,6,2200,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6901,58,0.000
10.198.0.166,111.183.8.139,6,6901,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9071,58,0.000
10.198.0.166,111.183.8.139,6,9071,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1935,58,0.000
10.198.0.166,111.183.8.139,6,1935,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7627,58,0.000
10.198.0.166,111.183.8.139,6,7627,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2967,58,0.000
10.198.0.166,111.183.8.139,6,2967,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,52869,58,0.000
10.198.0.166,111.183.8.139,6,52869,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,765,58,0.000
10.198.0.166,111.183.8.139,6,765,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1097,58,0.000
10.198.0.166,111.183.8.139,6,1097,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8652,58,0.000
10.198.0.166,111.183.8.139,6,8652,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3000,58,0.000
111.183.8.139,10.198.0.166,6,22153,10012,58,0.000
10.198.0.166,111.183.8.139,6,3000,22153,54,0.000
10.198.0.166,111.183.8.139,6,10012,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1110,58,0.000
10.198.0.166,111.183.8.139,6,1110,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5962,58,0.000
10.198.0.166,111.183.8.139,6,5962,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,254,58,0.000
10.198.0.166,111.183.8.139,6,254,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8800,58,0.000
10.198.0.166,111.183.8.139,6,8800,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,714,58,0.000
10.198.0.166,111.183.8.139,6,714,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9535,58,0.000
10.198.0.166,111.183.8.139,6,9535,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49155,58,0.000
10.198.0.166,111.183.8.139,6,49155,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9594,58,0.000
111.183.8.139,10.198.0.166,6,22153,3013,58,0.000
10.198.0.166,111.183.8.139,6,9594,22153,54,0.000
10.198.0.166,111.183.8.139,6,3013,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7,58,0.000
10.198.0.166,111.183.8.139,6,7,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8651,58,0.000
10.198.0.166,111.183.8.139,6,8651,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,83,58,0.000
10.198.0.166,111.183.8.139,6,83,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7001,58,0.000
10.198.0.166,111.183.8.139,6,7001,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1038,58,0.000
10.198.0.166,111.183.8.139,6,1038,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2382,58,0.000
10.198.0.166,111.183.8.139,6,2382,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,13782,58,0.000
10.198.0.166,111.183.8.139,6,13782,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,11110,58,0.000
10.198.0.166,111.183.8.139,6,11110,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,28201,58,0.000
10.198.0.166,111.183.8.139,6,28201,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,146,58,0.000
10.198.0.166,111.183.8.139,6,146,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1287,58,0.000
10.198.0.166,111.183.8.139,6,1287,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2099,58,0.000
111.183.8.139,10.198.0.166,6,22153,64680,58,0.000
10.198.0.166,111.183.8.139,6,2099,22153,54,0.000
10.198.0.166,111.183.8.139,6,64680,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1112,58,0.000
10.198.0.166,111.183.8.139,6,1112,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8000,58,0.000
10.198.0.166,111.183.8.139,6,8000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,51493,58,0.000
10.198.0.166,111.183.8.139,6,51493,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,50003,58,0.000
10.198.0.166,111.183.8.139,6,50003,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,88,58,0.000
10.198.0.166,111.183.8.139,6,88,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8084,58,0.000
10.198.0.166,111.183.8.139,6,8084,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,800,58,0.000
10.198.0.166,111.183.8.139,6,800,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7103,58,0.000
10.198.0.166,111.183.8.139,6,7103,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5801,58,0.000
10.198.0.166,111.183.8.139,6,5801,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3659,58,0.000
10.198.0.166,111.183.8.139,6,3659,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1137,58,0.000
10.198.0.166,111.183.8.139,6,1137,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8087,58,0.000
10.198.0.166,111.183.8.139,6,8087,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49153,58,0.000
10.198.0.166,111.183.8.139,6,49153,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4899,58,0.000
10.198.0.166,111.183.8.139,6,4899,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1277,58,0.000
10.198.0.166,111.183.8.139,6,1277,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1864,58,0.000
10.198.0.166,111.183.8.139,6,1864,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,32781,58,0.000
10.198.0.166,111.183.8.139,6,32781,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9000,58,0.000
10.198.0.166,111.183.8.139,6,9000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,19350,58,0.000
10.198.0.166,111.183.8.139,6,19350,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8200,58,0.000
10.198.0.166,111.183.8.139,6,8200,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8400,58,0.000
10.198.0.166,111.183.8.139,6,8400,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,57294,58,0.000
10.198.0.166,111.183.8.139,6,57294,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8701,58,0.000
10.198.0.166,111.183.8.139,6,8701,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3001,58,0.000
10.198.0.166,111.183.8.139,6,3001,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3168,58,0.000
111.183.8.139,10.198.0.166,6,22153,3371,58,0.000
10.198.0.166,111.183.8.139,6,3168,22153,54,0.000
10.198.0.166,111.183.8.139,6,3371,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,40193,58,0.000
10.198.0.166,111.183.8.139,6,40193,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5030,58,0.000
111.183.8.139,10.198.0.166,6,22153,1147,58,0.000
10.198.0.166,111.183.8.139,6,5030,22153,54,0.000
10.198.0.166,111.183.8.139,6,1147,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5988,58,0.000
10.198.0.166,111.183.8.139,6,5988,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5269,58,0.000
111.183.8.139,10.198.0.166,6,22153,211,58,0.000
10.198.0.166,111.183.8.139,6,5269,22153,54,0.000
10.198.0.166,111.183.8.139,6,211,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1805,58,0.000
10.198.0.166,111.183.8.139,6,1805,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7000,58,0.000
10.198.0.166,111.183.8.139,6,7000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4,58,0.000
10.198.0.166,111.183.8.139,6,4,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,50636,58,0.000
10.198.0.166,111.183.8.139,6,50636,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2323,58,0.000
10.198.0.166,111.183.8.139,6,2323,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1030,58,0.000
10.198.0.166,111.183.8.139,6,1030,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5810,58,0.000
10.198.0.166,111.183.8.139,6,5810,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1049,58,0.000
10.198.0.166,111.183.8.139,6,1049,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,106,58,0.000
10.198.0.166,111.183.8.139,6,106,22153,54,0.000
111.183.8.139,10.198.0.166,6,22205,1935,58,0.000
10.198.0.166,111.183.8.139,6,1935,22205,54,0.000
111.183.8.139,10.198.0.166,6,22153,726,58,0.000
10.198.0.166,111.183.8.139,6,726,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6969,58,0.000
10.198.0.166,111.183.8.139,6,6969,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,60443,58,0.000
10.198.0.166,111.183.8.139,6,60443,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49163,58,0.000
10.198.0.166,111.183.8.139,6,49163,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1048,58,0.000
10.198.0.166,111.183.8.139,6,1048,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2068,58,0.000
10.198.0.166,111.183.8.139,6,2068,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,222,58,0.000
10.198.0.166,111.183.8.139,6,222,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,10010,58,0.000
10.198.0.166,111.183.8.139,6,10010,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1328,58,0.000
10.198.0.166,111.183.8.139,6,1328,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,898,58,0.000
10.198.0.166,111.183.8.139,6,898,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1050,58,0.000
10.198.0.166,111.183.8.139,6,1050,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1688,58,0.000
10.198.0.166,111.183.8.139,6,1688,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7800,58,0.000
10.198.0.166,111.183.8.139,6,7800,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7625,58,0.000
10.198.0.166,111.183.8.139,6,7625,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1011,58,0.000
10.198.0.166,111.183.8.139,6,1011,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1071,58,0.000
10.198.0.166,111.183.8.139,6,1071,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1026,58,0.000
10.198.0.166,111.183.8.139,6,1026,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9220,58,0.000
10.198.0.166,111.183.8.139,6,9220,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,900,58,0.000
10.198.0.166,111.183.8.139,6,900,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1007,58,0.000
10.198.0.166,111.183.8.139,6,1007,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,13722,58,0.000
10.198.0.166,111.183.8.139,6,13722,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3333,58,0.000
10.198.0.166,111.183.8.139,6,3333,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1111,58,0.000
10.198.0.166,111.183.8.139,6,1111,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49160,58,0.000
10.198.0.166,111.183.8.139,6,49160,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8181,58,0.000
10.198.0.166,111.183.8.139,6,8181,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6547,58,0.000
10.198.0.166,111.183.8.139,6,6547,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,10002,58,0.000
10.198.0.166,111.183.8.139,6,10002,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,109,58,0.000
10.198.0.166,111.183.8.139,6,109,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,44443,58,0.000
10.198.0.166,111.183.8.139,6,44443,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,16001,58,0.000
10.198.0.166,111.183.8.139,6,16001,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,33899,58,0.000
10.198.0.166,111.183.8.139,6,33899,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8011,58,0.000
10.198.0.166,111.183.8.139,6,8011,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7496,58,0.000
10.198.0.166,111.183.8.139,6,7496,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2605,58,0.000
10.198.0.166,111.183.8.139,6,2605,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,19842,58,0.000
10.198.0.166,111.183.8.139,6,19842,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9593,58,0.000
10.198.0.166,111.183.8.139,6,9593,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2399,58,0.000
10.198.0.166,111.183.8.139,6,2399,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2001,58,0.000
10.198.0.166,111.183.8.139,6,2001,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2500,58,0.000
10.198.0.166,111.183.8.139,6,2500,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9011,58,0.000
10.198.0.166,111.183.8.139,6,9011,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49999,58,0.000
10.198.0.166,111.183.8.139,6,49999,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,444,58,0.000
10.198.0.166,111.183.8.139,6,444,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5666,58,0.000
10.198.0.166,111.183.8.139,6,5666,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2602,58,0.000
10.198.0.166,111.183.8.139,6,2602,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1875,58,0.000
10.198.0.166,111.183.8.139,6,1875,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8291,58,0.000
10.198.0.166,111.183.8.139,6,8291,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4002,58,0.000
10.198.0.166,111.183.8.139,6,4002,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9091,58,0.000
10.198.0.166,111.183.8.139,6,9091,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,79,58,0.000
10.198.0.166,111.183.8.139,6,79,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1998,58,0.000
10.198.0.166,111.183.8.139,6,1998,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2601,58,0.000
10.198.0.166,111.183.8.139,6,2601,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8192,58,0.000
10.198.0.166,111.183.8.139,6,8192,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,23502,58,0.000
10.198.0.166,111.183.8.139,6,23502,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3283,58,0.000
10.198.0.166,111.183.8.139,6,3283,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1113,58,0.000
10.198.0.166,111.183.8.139,6,1113,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9666,58,0.000
10.198.0.166,111.183.8.139,6,9666,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1107,58,0.000
10.198.0.166,111.183.8.139,6,1107,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,873,58,0.000
10.198.0.166,111.183.8.139,6,873,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,41511,58,0.000
10.198.0.166,111.183.8.139,6,41511,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6123,58,0.000
10.198.0.166,111.183.8.139,6,6123,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1002,58,0.000
10.198.0.166,111.183.8.139,6,1002,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,43,58,0.000
10.198.0.166,111.183.8.139,6,43,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,19101,58,0.000
10.198.0.166,111.183.8.139,6,19101,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9081,58,0.000
10.198.0.166,111.183.8.139,6,9081,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5903,58,0.000
10.198.0.166,111.183.8.139,6,5903,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1217,58,0.000
10.198.0.166,111.183.8.139,6,1217,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,20031,58,0.000
10.198.0.166,111.183.8.139,6,20031,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7004,58,0.000
10.198.0.166,111.183.8.139,6,7004,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6566,58,0.000
10.198.0.166,111.183.8.139,6,6566,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3370,58,0.000
10.198.0.166,111.183.8.139,6,3370,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2020,58,0.000
10.198.0.166,111.183.8.139,6,2020,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1069,58,0.000
10.198.0.166,111.183.8.139,6,1069,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2366,58,0.000
10.198.0.166,111.183.8.139,6,2366,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1123,58,0.000
10.198.0.166,111.183.8.139,6,1123,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,10000,58,0.000
10.198.0.166,111.183.8.139,6,10000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1054,58,0.000
10.198.0.166,111.183.8.139,6,1054,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1840,58,0.000
10.198.0.166,111.183.8.139,6,1840,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,888,58,0.000
10.198.0.166,111.183.8.139,6,888,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,49400,58,0.000
10.198.0.166,111.183.8.139,6,49400,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7443,58,0.000
10.198.0.166,111.183.8.139,6,7443,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2119,58,0.000
10.198.0.166,111.183.8.139,6,2119,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,50500,58,0.000
10.198.0.166,111.183.8.139,6,50500,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,15000,58,0.000
10.198.0.166,111.183.8.139,6,15000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2717,58,0.000
10.198.0.166,111.183.8.139,6,2717,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5850,58,0.000
10.198.0.166,111.183.8.139,6,5850,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,683,58,0.000
10.198.0.166,111.183.8.139,6,683,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,544,58,0.000
10.198.0.166,111.183.8.139,6,544,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,54328,58,0.000
10.198.0.166,111.183.8.139,6,54328,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2160,58,0.000
10.198.0.166,111.183.8.139,6,2160,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3871,58,0.000
10.198.0.166,111.183.8.139,6,3871,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,843,58,0.000
10.198.0.166,111.183.8.139,6,843,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,9998,58,0.000
10.198.0.166,111.183.8.139,6,9998,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4001,58,0.000
10.198.0.166,111.183.8.139,6,4001,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1114,58,0.000
10.198.0.166,111.183.8.139,6,1114,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,4550,58,0.000
10.198.0.166,111.183.8.139,6,4550,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,7741,58,0.000
10.198.0.166,111.183.8.139,6,7741,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,2998,58,0.000
10.198.0.166,111.183.8.139,6,2998,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,12345,58,0.000
10.198.0.166,111.183.8.139,6,12345,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5877,58,0.000
10.198.0.166,111.183.8.139,6,5877,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,17988,58,0.000
10.198.0.166,111.183.8.139,6,17988,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,1352,58,0.000
10.198.0.166,111.183.8.139,6,1352,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,783,58,0.000
10.198.0.166,111.183.8.139,6,783,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,61900,58,0.000
10.198.0.166,111.183.8.139,6,61900,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5911,58,0.000
10.198.0.166,111.183.8.139,6,5911,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,6389,58,0.000
111.183.8.139,10.198.0.166,6,22153,999,58,0.000
10.198.0.166,111.183.8.139,6,6389,22153,54,0.000
10.198.0.166,111.183.8.139,6,999,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5862,58,0.000
10.198.0.166,111.183.8.139,6,5862,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,10180,58,0.000
10.198.0.166,111.183.8.139,6,10180,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,3077,58,0.000
10.198.0.166,111.183.8.139,6,3077,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,12000,58,0.000
10.198.0.166,111.183.8.139,6,12000,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8045,58,0.000
10.198.0.166,111.183.8.139,6,8045,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,26,58,0.000
10.198.0.166,111.183.8.139,6,26,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,8333,58,0.000
10.198.0.166,111.183.8.139,6,8333,22153,54,0.000
111.183.8.139,10.198.0.166,6,22153,5904,58,0.000
